bookID,title,authors,average_rating,isbn,isbn13
830,Snow Crash,Neal Stephenson/Guy Abadia,4.03,0553380958,9.78055E+12
834,Harrington on Hold 'em: Expert Strategy for No-Limit Tournaments  Volume II: The Endgame,Dan Harrington/Bill Robertie,4.16,1880685353,9.78188E+12
835,Harrington on Hold 'em: Expert Strategy for No-Limit Tournaments  Volume I: Strategic Play,Dan Harrington/Bill Robertie,4.24,1880685337,9.78188E+12
840,The Design of Everyday Things,Donald A. Norman,4.17,0465067107,9.78047E+12
841,Emotional Design: Why We Love (or Hate) Everyday Things,Donald A. Norman,3.95,0465051367,9.78047E+12
842,The Psychology of Everyday Things,Donald A. Norman,4.17,0465067093,9.78047E+12
848,No Price Too High: A Pentecostal Preacher Becomes Catholic - The Inspirational Story of Alex Jones as Told to Diane Hanson,Alex C. Jones/Diane M. Hanson/Stephen K. Ray,4.27,0898709199,9.7809E+12
864,The Alchemist,Paulo Coelho/Alan R. Clarke/James Noel Smith,3.86,0060887966,9.78006E+12
865,The Alchemist,Paulo Coelho/Alan R. Clarke/Özdemir İnce,3.86,0061122416,9.78006E+12
866,Fullmetal Alchemist  Vol. 9 (Fullmetal Alchemist  #9),Hiromu Arakawa/Akira Watanabe,4.57,142150460X,9.78142E+12
868,Fullmetal Alchemist  Vol. 3 (Fullmetal Alchemist  #3),Hiromu Arakawa/Akira Watanabe,4.56,1591169259,9.78159E+12
869,Fullmetal Alchemist  Vol. 8 (Fullmetal Alchemist  #8),Hiromu Arakawa/Akira Watanabe,4.57,1421504596,9.78142E+12
870,Fullmetal Alchemist  Vol. 1 (Fullmetal Alchemist  #1),Hiromu Arakawa/Akira Watanabe,4.5,1591169208,9.78159E+12
871,Fullmetal Alchemist  Vol. 4 (Fullmetal Alchemist  #4),Hiromu Arakawa/Akira Watanabe,4.55,1591169291,9.78159E+12
872,The Illustrated Alchemist: A Fable about Following Your Dream,Paulo Coelho/Alan R. Clarke/Mœbius,3.86,006019250X,9.78006E+12
873,Fullmetal Alchemist  Vol. 2 (Fullmetal Alchemist  #2),Hiromu Arakawa/Akira Watanabe,4.52,1591169232,9.78159E+12
880,Pompeii,Robert   Harris,3.82,0812974611,9.78081E+12
888,The Last Days of Pompeii,Edward Bulwer-Lytton/John Gregory Betancourt,3.6,158715739X,9.78159E+12
890,Of Mice and Men,John Steinbeck,3.87,0142000671,9.78014E+12
900,The Game: Penetrating the Secret Society of Pickup Artists,Neil Strauss,3.74,0060554738,9.78006E+12
902,The Westing Game,Ellen Raskin,4.02,014240120X,9.78014E+12
903,The Egypt Game,Zilpha Keatley Snyder,3.83,0808553038,9.78081E+12
929,Memoirs of a Geisha,Arthur Golden,4.11,1400096898,9.7814E+12
930,Memoirs of a Geisha,Arthur Golden,4.11,0739326228,9.78074E+12
931,Memoirs of a Geisha,Arthur Golden,4.11,0099498189,9.7801E+12
932,Memoirs of a Geisha: A Portrait of the Film,David        James/Peggy Mulloy/Rob Marshall/Arthur Golden,4.08,1557046832,9.78156E+12
933,Memoirs of a Geisha,Arthur Golden,4.11,0099771519,9.7801E+12
935,Geisha of Gion,Mineko Iwasaki/Rande Brown,3.93,074343059X,9.78074E+12
941,Love As A Foreign Language #5,J. Torres/Eric  Kim,3.44,1932664394,9.78193E+12
944,Jungle Love,Margaret Johnson/Philip Prowse,3.41,0521750849,9.78052E+12
955,The 5 Love Languages / The 5 Love Languages Journal,Gary Chapman,4.7,0802415318,9.7808E+12
960,Angels & Demons (Robert Langdon  #1),Dan Brown,3.89,1416524797,9.78142E+12
965,Ángeles y demonios (Robert Langdon  #1),Dan Brown,3.89,849561877X,9.7885E+12
966,Angeles & Demonios,Dan Brown/Raúl Amundaray,3.89,0972859896,9.78097E+12
968,The Da Vinci Code (Robert Langdon  #2),Dan Brown,3.84,0307277674,9.78031E+12
969,The Da Vinci Code,Dan Brown,3.84,076792603X,9.78077E+12
972,Da Vinci Code (Robert Langdon  #2),Dan Brown/Daniel Roche,3.84,2266144340,9.78227E+12
975,Deception Point,Dan Brown,3.71,1416524800,9.78142E+12
977,Deception Point,Dan Brown,3.71,0552151769,9.78055E+12
980,Deception Point,Dan Brown,3.71,0593055071,9.78059E+12
987,A Killing Rain (Louis Kincaid  #6),P.J. Parrish,4.04,078601606X,9.78079E+12
998,The Millionaire Next Door: The Surprising Secrets of America's Wealthy,Thomas J. Stanley/William D. Danko,4.03,0671015206,9.78067E+12
1005,Think and Grow Rich: The Landmark Bestseller Now Revised and Updated for the 21st Century,Napoleon Hill,4.18,1585424331,9.78159E+12
1007,Think and Grow Rich,Napoleon Hill,4.18,1932429239,9.78193E+12
1014,Pragmatic Version Control: Using Subversion (The Pragmatic Starter Kit Series),Mike   Mason,3.58,0977616657,9.78098E+12
1022,Read My Lips: Sexual Subversion and the End of Gender,Riki Anne Wilchins,3.95,1563410907,9.78156E+12
1032,Trump: The Art of the Deal,Donald J. Trump/Tony Schwartz,3.66,0345479173,9.78035E+12
1052,The Richest Man in Babylon,George S. Clason,4.26,0451205367,9.78045E+12
1053,The Richest Man in Babylon,George S. Clason,4.26,1419349996,9.78142E+12
1059,Shibumi,Trevanian/Gisela Stege,4.21,1400098033,9.7814E+12
1067,1776,David McCullough,4.07,0743226720,9.78074E+12
1068,1776,Peter  Stone/Sherman Edwards,4.22,0140481397,9.78014E+12
1073,The Crescent Obscured: The United States and the Muslim World  1776-1815,Robert J. Allison,3.62,0226014908,9.78023E+12
1078,The Good Earth (House of Earth  #1),Pearl S. Buck,3.98,1416500189,9.78142E+12
1090,Purpose Driven Life - For Commuters: What on Earth Am I Here For?,Rick Warren,3.93,0310258979,9.78031E+12
1097,Fast Food Nation: The Dark Side of the All-American Meal,Eric Schlosser,3.74,0060838582,9.78006E+12
1099,Fast Food Nation: What The All-American Meal is Doing to the World,Eric Schlosser,3.74,0141006870,9.78014E+12
1103,Snow Flower and the Secret Fan,Lisa See,4.07,0812968069,9.78081E+12
1110,The Broker,John Grisham,3.78,0385340540,9.78039E+12
1111,The Power Broker: Robert Moses and the Fall of New York,Robert A. Caro,4.51,0394720245,9.78039E+12
1117,The Power Broker: A Novel (Christian Gillette  #3),Stephen W. Frey,3.75,0345480600,9.78035E+12
1120,Body For Life: 12 Weeks to Mental and Physical Strength,Bill Phillips/Michael D'Orso,3.74,0060193395,9.78006E+12
1121,Body for Life for Women: A Woman's Plan for Physical and Mental Transformation,Pamela Peeke/Cindy Crawford,3.65,1579546013,9.78158E+12
1123,Eating for Life: Your Guide to Great Health  Fat Loss and Increased Energy!,Bill Phillips,3.95,0972018417,9.78097E+12
1130,The Warren Buffett Way,Robert G. Hagstrom/Bill Miller/Kenneth L. Fisher,4.13,0471743674,9.78047E+12
1138,The Warren Buffett CEO: Secrets from the Berkshire Hathaway Managers,Robert P. Miles/Tom Osborne,4.07,0471430455,9.78047E+12
1164,Monkey Business: True Story of the Scopes Trial,Marvin N. Olasky/John R. Perry,3.15,0805431578,9.78081E+12
1167,Junie B. Jones and a Little Monkey Business (Junie B. Jones  #2),Barbara Park/Denise Brunkus,3.99,0679838864,9.78068E+12
1169,Monkey Business,Sarah Mlynowski,3.67,0373250711,9.78037E+12
1171,Liar's Poker,Michael   Lewis,4.15,0140143459,9.78014E+12
1177,Liar's Poker: A Harry Garnish Mystery,Frank McConnell,3.31,0802732291,9.7808E+12
1188,Risotto: 30 Simply Delicious Vegetarian Recipes from an Italian Kitchen,Ursula Ferrigno/Jason Lowe/Maxine  Clark,4.08,1841721476,0694055000612
1191,Giada's Family Dinners,Giada De Laurentiis/Victoria Pearson,3.96,030723827X,9.78031E+12
1192,Everyday Italian: 125 Simple and Delicious Recipes,Giada De Laurentiis,3.95,1400052580,9.7814E+12
1193,Everyday Pasta,Giada De Laurentiis/Victoria Pearson,4.09,0307346587,9.78031E+12
1196,Tyler's Ultimate: Brilliant Simple Food to Make Any Time,Tyler Florence/Petrina Tinslay,4.09,1400052386,9.7814E+12
1197,Tyler Florence's Real Kitchen: An Indespensible Guide for Anybody Who Likes to Cook,Tyler Florence/JoAnn Cianciulli/Bill Bettencourt/Bobby Flay,4.06,0609609971,9.78061E+12
1198,Eat This Book: Cooking with Global Fresh Flavors,Tyler Florence/Petrina Tinslay,3.92,1400052378,9.7814E+12
1202,Freakonomics: A Rogue Economist Explores the Hidden Side of Everything,Steven D. Levitt/Stephen J. Dubner,3.97,0061234001,9.78006E+12
1204,Freakonomics: Un economista políticamente incorrecto explora el lado oculto de lo que nos afecta,Steven D. Levitt/Stephen J. Dubner,3.97,8466625127,9.78847E+12
1206,Freakonomics: A Rogue Economist Explores the Hidden Side of Everything,Steven D. Levitt/Stephen J. Dubner,3.97,0061245135,9.78006E+12
1218,The Last Assassin (John Rain  #5),Barry Eisler,4.27,0399153594,9.7804E+12
1226,Life of Pi,Yann Martel,3.91,0156030209,9.78016E+12
1230,L'Histoire de Pi,Yann Martel/Nicole Martel/Emile Martel,3.91,0828808392,9.78083E+12
1234,Shadows and Wind: A View of Modern Vietnam,Robert Templer,3.49,0140285970,9.78014E+12
1241,A Million Little Pieces,James Frey,3.65,0307276902,9.78031E+12
1242,A Million Little Pieces of Feces,Python Bonkers,3.56,1411677315,9.78141E+12
1243,A Million Little Lies,James Pinocchio/Pablo Fenjves,3.41,0061171468,9.78006E+12
1246,The Leadership Challenge,James M. Kouzes/Barry Z. Posner,4.05,0787968331,9.78079E+12
1252,Lincoln on Leadership: Executive Strategies for Tough Times,Donald T. Phillips,4.14,0446394599,9.78045E+12
1255,Leadership in Organizations,Gary Yukl,3.68,0131494848,9.78013E+12
1265,Leadership,Rudolph W. Giuliani,3.72,0316861014,9.78032E+12
1274,Men Are from Mars  Women Are from Venus,John Gray,3.55,0060574216,9.78006E+12
1276,Mars and Venus Book of Days: 365 Inspriations to Enrich Your Relationships,John Gray,3.62,0060192771,9.78006E+12
1281,Men Are from Mars  Women Are from Venus,John Gray,3.55,006123205X,9.78006E+12
1290,How to Succeed with Women,Ron  Louis/David Copeland,3.76,0735200300,9.78074E+12
1295,The Clan of the Cave Bear (Earth's Children  #1),Jean M. Auel,4.05,0553381679,9.78055E+12
1296,The Clan of the Cave Bear (Earth's Children  #1),Jean M. Auel,4.05,0517542021,9.78052E+12
1301,Moneyball: The Art of Winning an Unfair Game,Michael   Lewis,4.26,0393324818,9.78039E+12
1302,Juiced Official Strategy Guide,Doug Walsh,0,0744005612,9.78074E+12
1303,The 48 Laws of Power,Robert Greene/Joost Elffers,4.18,0140280197,9.78014E+12
1305,Gates of Fire,Steven Pressfield,4.42,055338368X,9.78055E+12
1307,Fire Sea (The Death Gate Cycle  #3),Margaret Weis/Tracy Hickman,4.07,0553295411,9.78055E+12
1312,The Gate of Fire (Oath Of Empire Book Two),Thomas Harlan,3.58,0812590104,9.78081E+12
1315,The Afghan Campaign,Steven Pressfield,3.96,038551641X,9.78039E+12
1317,Tides of War,Steven Pressfield,3.9,0553381393,9.78055E+12
1318,Last of the Amazons,Steven Pressfield,3.76,0553382047,9.78055E+12
1319,The War of Art: Break Through the Blocks & Win Your Inner Creative Battles,Steven Pressfield/Robert McKee,4,0446691437,9.78045E+12
1320,Gita on the Green,Stephen J. Rosen/Steven Pressfield,3.78,0826413013,9.78083E+12
1322,Blood Stripes: The Grunt's View of the War in Iraq,David J. Danelo/Steven Pressfield,3.91,0811701646,9.78081E+12
1326,Phaedrus and Letters VII and VIII,Plato/Walter Hamilton,4.1,0140442758,9.78014E+12
1327,Phaedrus,Plato/Robin Waterfield,3.92,0192802771,9.78019E+12
1328,Phaedrus,Plato/C.J. Rowe,3.92,0140449744,9.78014E+12
1334,Lysis/Phaedrus/Symposium: Plato on Homosexuality,Plato/Benjamin Jowett,4.47,0879756322,9.78088E+12
1337,Enthusiasm and Divine Madness,Josef Pieper/Richard Winston/Clara Winston,4.5,189031823X,9.78189E+12
1338,On Love: Lysis/Symposium/Phaedrus/Alcibiades/Selections from Republic & Laws,Plato/C.D.C. Reeve,4.06,0872207889,9.78087E+12
1342,Gorgias/Phaedrus (Agora),Plato/James H. Nichols Jr.,4.35,0801435307,9.7808E+12
1351,Statesman,Plato/C.J. Rowe,3.85,0872204626,9.78087E+12
1354,Gorgias,Plato/Walter Hamilton/Chris Emlyn-Jones,3.95,0140449043,9.78014E+12
1362,The Histories,Herodotus/Aubrey de Sélincourt/John M. Marincola,3.99,0140449086,9.78014E+12
1363,The Histories,Herodotus/Aubrey de Sélincourt/John M. Marincola,3.99,0140446389,9.78014E+12
1364,The History (Great Minds),Herodotus/Henry Francis Cary,3.99,0879757779,9.78088E+12
1365,The Histories,Herodotus/Carolyn Dewald/Robin Waterfield,3.99,0192824252,9.78019E+12
1366,The Histories,Herodotus/Aubrey de Sélincourt/Andrew Robert Burn,3.99,0140440348,9.78014E+12
1367,The Histories,Herodotus/Jennifer Tolbert Roberts/Walter Blanco,3.99,0393959465,9.78039E+12
1368,The Histories,Herodotus/Edward Henry Blakeney/George Rawlinson/Rosalind Thomas,3.99,0375400613,9.78038E+12
1369,The History,Herodotus/Peter Grene,3.99,0226327701,9.78023E+12
1371,The Iliad,Homer/Robert Fagles/Bernard Knox,3.86,0140275363,9.78014E+12
1373,Iliad,Homer/Stanley Lombardo/Sheila Murnaghan,3.86,0872203522,9.78087E+12
1374,The Iliad,Homer/Robert Fitzgerald/Andrew Ford,3.86,0374529051,9.78037E+12
1375,The Iliad/The Odyssey,Homer/Robert Fagles/Bernard Knox,4.04,0147712556,9.78015E+12
1376,The Iliad,Homer/E.V. Rieu/Peter Jones/D.C.H. Rieu,3.86,0140447946,9.78014E+12
1377,The Iliad,Homer/W.H.D. Rouse,3.86,0451527372,9.78045E+12
1378,The Essential Iliad,Homer/Sheila Murnaghan/Stanley Lombardo,3.86,0872205428,9.78087E+12
1381,The Odyssey,Homer/Robert Fagles/Bernard Knox,3.76,0143039954,9.78014E+12
1382,The Odyssey,Homer/Robert Fitzgerald/D.S. Carne-Ross,3.76,0374525749,9.78037E+12
1383,The Odyssey,Homer/Richmond Lattimore,3.76,0060931957,9.78006E+12
1384,The Odyssey,Homer/E.V. Rieu/Peter Jones/D.C.H. Rieu,3.76,0140449116,9.78014E+12
1387,The Odyssey,Homer/W.H.D. Rouse,3.76,0451527364,9.78045E+12
1391,Aeneid: Selections from Books 1  2  4  6  10  12,Virgil/Barbara Weiden Boyd,4.35,086516584X,9.78087E+12
1402,Eclogues. Georgics. Aeneid: Books 1-6,Virgil/Henry Rushton Fairclough/G.P. Goold,4.22,067499583X,9.78067E+12
1403,City Eclogue,Ed Roberson,4.13,1891190237,9.78189E+12
1405,The Eclogues and The Georgics,Virgil/Cecil Day-Lewis,3.8,0192837680,9.78019E+12
1408,Paul Kirk's Championship Barbecue Sauces: 175 Make-Your-Own Sauces  Marinades  Dry Rubs  Wet Rubs  Mops and Salsas,Paul  Kirk,3.94,155832125X,9.78156E+12
1417,The Complete Pelican Shakespeare,William Shakespeare/Stephen Orgel/A.R. Braunmuller,4.5,0141000589,9.78014E+12
1419,The Complete Works,William Shakespeare,4.5,0517092948,9.78052E+12
1420,Hamlet,William Shakespeare/Harold Bloom/Rex Gibson,4.02,0521618746,9.78052E+12
1423,The Compleat Works of Wllm Shkspr (abridged),Reduced Shakespeare Company/Adam Long/Daniel Singer/Jess Winfield,4.44,1557831572,9.78156E+12
1424,The Pilgrimage: A Contemporary Quest for Ancient Wisdom,Paulo Coelho/Alan R. Clarke,3.64,006251279X,9.78006E+12
1425,The Valkyries,Paulo Coelho/Alan R. Clarke,3.31,0062513346,9.78006E+12
1426,Warrior of the Light,Paulo Coelho,3.7,0060527986,9.78006E+12
1427,The Zahir,Paulo Coelho/Margaret Jull Costa,3.57,0060832819,9.78006E+12
1428,By the River Piedra I Sat Down and Wept,Paulo Coelho/Alan R. Clarke,3.57,0061122092,9.78006E+12
1429,The Fifth Mountain,Paulo Coelho/Clifford E. Landers,3.62,0060930136,9.78006E+12
1431,Veronika Decides to Die,Paulo Coelho/Margaret Jull Costa/Kâmuran Şipal,3.7,0061124265,9.78006E+12
1433,Hamlet,William Shakespeare/Stephen Orgel/A.R. Braunmuller,4.02,0140714545,9.78014E+12
1437,Cliffs Notes on Shakespeare's Hamlet,Carla Lynn Stockton,3.69,0764586033,9.78076E+12
1438,Shakespeare's Hamlet,William Shakespeare/Terri Mategrano,4.02,0764585681,9.78076E+12
1439,Hamlet's Mill: An Essay Investigating the Origins of Human Knowledge and Its Transmission Through Myth,Giorgio De Santillana/Hertha Von Dechend,4.29,0879232153,9.78088E+12
1440,History of the Peloponnesian War: Bk. 1-2,Thucydides/C.F. Smith,4.32,0674991206,9.78067E+12
1441,On Justice  Power and Human Nature: Selections from The History of the Peloponnesian War,Thucydides/Paul Woodruff,3.72,0872201686,9.78087E+12
1444,History of the Peloponnesian War: Bk. 5-6,Thucydides/C.F. Smith,4.35,0674991222,9.78067E+12
1445,The Peloponnesian War,Thucydides/Steven Lattimore,3.9,0872203948,9.78087E+12
1449,The Peloponnesian War: A New Translation  Backgrounds  Interpretations,Thucydides/Jennifer Tolbert Roberts/Walter Blanco,3.9,0393971678,9.78039E+12
1459,History of the Peloponnesian War  Bk. 7-8,Thucydides/C.F. Smith,4.29,0674991877,9.78067E+12
1461,Thucydides  Book 6 Commentary,Cynthia W. Shelmerdine,4.5,0929524357,9.78093E+12
1462,Euripides I: Alcestis / The Medea / The Heracleidae / Hippolytus,Euripides/Richmond Lattimore/David Grene/Rex Warner/Ralph Gladstone,4.03,0226307808,9.78023E+12
1463,Euripides V: Electra / The Phoenician Women / The Bacchae,Euripides/David Grene/Richmond Lattimore/Emily Townsend Vermeule/Elizabeth Wyckoff/William Arrowsmith,4.21,0226307840,9.78023E+12
1465,Euripides IV: Rhesus / The Suppliant Women / Orestes / Iphigenia in Aulis,Euripides/David Grene/Richmond Lattimore/William Arrowsmith/Frank William Jones/Charles R. Walker,4.21,0226307832,9.78023E+12
1466,Grief Lessons: Four Plays by Euripides,Anne Carson/Euripides,4.4,1590171802,9.78159E+12
1467,Ten Plays,Euripides/Moses Hadas/John Maclean,4.17,0553213636,9.78055E+12
1468,Euripides III: Hecuba / Andromache / The Trojan Women / Ion (Complete Greek Tragedies  #7),Euripides/David Grene/Richmond Lattimore/William Arrowsmith/John Frederick Nims/Ronald Frederick Willetts,4,0226307824,9.78023E+12
1470,Euripides II: The Cyclops / Heracles / Iphigenia in Tauris / Helen,Euripides/David Grene/Richmond Lattimore/Witter Bynner/William Arrowsmith,4.31,0226307816,9.78023E+12
1473,Medea and Other Plays,Euripides/John Davie/Richard Rutherford,4.03,0140449299,9.78014E+12
1474,Cyclops / Alcestis / Medea,Euripides/David Kovacs,4.23,0674995600,9.78067E+12
1475,Medea,Euripides/Donald J. Mastronarde,3.87,0521643864,9.78052E+12
1476,The Bacchae and Other Plays,Euripides/John Davie/Richard Rutherford,4.14,0140447261,9.78014E+12
1479,Bakkhai,Euripides/Reginald Gibbons/Peter H. Burian,3.88,0195125983,9.7802E+12
1480,Plays 1: Medea/The Phoenician Women/Bacchae,Euripides/David Thompson/J. Michael Walton,3.78,0413752801,9.78041E+12
1486,The Trojan Women and Hippolytus,Euripides,3.63,0486424626,9.78049E+12
1488,The Bacchae of Euripides: A Communion Rite,Wole Soyinka,3.86,0393325830,9.78039E+12
1489,Orestes and Other Plays,Euripides/James Morwood/Robin Waterfield,4.1,0192832603,9.78019E+12
1491,Children of Heracles / Hippolytus / Andromache / Hecuba,Euripides/David Kovacs,4.26,0674995333,9.78067E+12
1494,Alcestis,Euripides/William Arrowsmith,3.83,0195061667,9.7802E+12
1495,Suppliant Women / Electra / Heracles,Euripides/David Kovacs,4.47,067499566X,9.78067E+12
1499,Medea,Euripides/Georgia Ann Machemer/Michael   Collier,3.87,0195145666,9.7802E+12
1504,Euripides: Medea,William Allan,4.04,071563187X,9.78072E+12
1506,CliffsNotes on Euripides' Medea and Electra,Robert J. Milch,4.2,0822004240,9.78082E+12
1509,Trojan Women / Iphigenia Among the Taurians / Ion,Euripides/David Kovacs,4.03,0674995740,9.78067E+12
1510,Helen / Phoenician Women / Orestes,Euripides/David Kovacs,4.07,0674996003,9.78067E+12
1511,Euripides: Iphigenia at Aulis (Companions to Greek & Roman Tragedy),Euripides/Pantelis Michelakis,4.03,0715629948,9.78072E+12
1515,The Complete Greek Tragedies  Volume 3: Euripides,Euripides/David Grene/Richmond Lattimore,4.43,0226307662,9.78023E+12
1516,Aeschylus I: Oresteia (Agamemnon  The Libation Bearers  The Eumenides),Aeschylus/David Grene/Richmond Lattimore,4.02,0226307786,9.78023E+12
1517,Aeschylus II: The Suppliant Maidens  The Persians  Seven against Thebes  and Prometheus Bound (The Complete Greek Tragedies),Aeschylus/David Grene/Richmond Lattimore/Seth Benardete,4.1,0226307948,9.78023E+12
1518,The Oresteia,Aeschylus/Alan Shapiro/Peter H. Burian,4.02,019513592X,9.7802E+12
1519,The Oresteia: Agamemnon  The Libation Bearers  The Eumenides,Aeschylus/Robert Fagles/William Bedell Stanford,4.02,0140443339,9.78014E+12
1521,Oresteia,Aeschylus/Peter Meineck/Helene P. Foley,4.02,0872203905,9.78087E+12
1523,Prometheus Bound and Other Plays,Aeschylus/Philip Vellacott,4.1,0140441123,9.78014E+12
1525,The Oresteia,Aeschylus/Ted Hughes,4.02,0374527059,9.78037E+12
1526,Aeschylus  1: The Oresteia: Agamemnon/The Libation Bearers/The Eumenides,Aeschylus/David R. Slavitt/Smith Palmer Bovie,4.02,081221627X,9.78081E+12
